# source_api_id	status	crystal_refs	notes
browser.go::func::New	mapped	src/rod/browser.cr,spec/browser_parity_spec.cr,spec/browser_pages_parity_spec.cr,spec/browser_page_creation_parity_spec.cr,spec/browser_incognito_parity_spec.cr,spec/browser_wait_download_parity_spec.cr,spec/browser_each_event_parity_spec.cr,spec/browser_clear_states_parity_spec.cr	mapped from port inventory status=ported; browser API parity covered
lib/proto/browser.go::method::BrowserDownloadWillBegin.ProtoEvent	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserExecuteBrowserCommand.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserExecuteBrowserCommand.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetBrowserCommandLine.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetBrowserCommandLine.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetHistogram.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetHistogram.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetHistograms.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetHistograms.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetVersion.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetVersion.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetWindowBounds.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetWindowBounds.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetWindowForTarget.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGetWindowForTarget.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGrantPermissions.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserGrantPermissions.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserResetPermissions.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserResetPermissions.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetDockTile.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetDockTile.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetDownloadBehavior.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetDownloadBehavior.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetPermission.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetPermission.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetWindowBounds.Call	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::method::BrowserSetWindowBounds.ProtoReq	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserAddPrivacySandboxEnrollmentOverride	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserBounds	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserBucket	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserCancelDownload	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserClose	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserCrash	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserCrashGpuProcess	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserDownloadProgress	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserDownloadWillBegin	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserExecuteBrowserCommand	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetBrowserCommandLine	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetBrowserCommandLineResult	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetHistogram	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetHistogramResult	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetHistograms	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetHistogramsResult	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetVersion	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/browser.go::struct::BrowserGetVersionResult	mapped	src/cdp/browser/browser.cr,src/cdp/browser/events.cr,src/cdp/browser/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
